titre,text,date,link,img
Formation professionnelle: Les préparatifs du Concours général national à lancer,"Le département de la Formation professionnelle entend enclencher prochainement le processus de préparation du Concours général de la formation professionnelle. Le ministère devra recruter le 21 juin prochain une assistance technique afin de l’accompagner dans ce chantier. Le prestataire qui sera retenu aura la charge d’élaborer un référentiel métier commun pour tous les opérateurs de formation concernés par le même métier, et ce afin d’assurer une homogénéisation avant la production du référentiel de compétition ou de concours. Il s’agira également d’élaborer les référentiels de compétition relatant les compétences et les contenus à évaluer et les critères d’évaluation pour chaque métier objet du concours. Ce dernier concernera 8 métiers, à savoir la cuisine, la bijouterie, le dessin de bâtiment, la technologie et la maintenance automobile, les techniques de développement en multimédia, l’officiel mécanicien de troisième classe, l’installation et la maintenance du matériel solaire et le modélisme. Le concours permet la promotion des métiers et valorise les jeunes ayant opté pour le mode de formation professionnelle en récompensant les meilleurs stagiaires du système national de la formation professionnelle. À travers cette compétition dont la date n’a pas encore été dévoilée, le ministère entend développer l’esprit de créativité et d’innovation chez les jeunes stagiaires et favoriser l’ouverture de la formation professionnelle sur les milieux professionnels. Le concours permettra également de développer l’esprit de la compétition entre les opérateurs de formation et leurs établissements. Afin de donner une nouvelle impulsion à cette compétition, une réflexion pour sa refonte a été menée avec un appui de l’Union européenne et WorldSkills France en impliquant l’ensemble des partenaires pour repenser les modalités d’organisation du concours et institutionnaliser les contributions de chaque intervenant. Ainsi, une nouvelle démarche d’organisation de ce concours a été adoptée. Celle-ci prévoit, en effet, l’instauration d’outils dont les référentiels de métiers, ceux de compétition ainsi que de nouvelle forme de sujets par métier objet du concours.",2022-05-09,https://lematin.ma/express/2022/formation-professionnelle-preparatifs-concours-general-national-lancer/375530.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/b4f084a07481f56a4c9da243608259e6.jpg
Prix mondiaux des produits alimentaires : Légère baisse après le record de mars,"Après avoir signé un record de hausse en mars, l'indice des prix de la FAO des produits alimentaires a légèrement reculé en avril sur un mois. Une performance attribuable essentiellement au recul des cours des céréales et des huiles végétales. Toutefois, les cours du sucre ont connu une progression de 3,3% et ceux des viandes signent un nouveau record avec une augmentation de 2,2% par rapport à mars. Après avoir flambé en mars, signant un niveau record, les prix mondiaux des produits alimentaires ont reculé en avril pour s’établir en moyenne à 158,5 points (-0,8% sur un mois). Selon l’Organisation des Nations unies pour l’alimentation et l’agriculture (FAO), cette baisse s’explique principalement par un modeste recul des prix des huiles végétales et des céréales. La comparaison par rapport au mois d'avril 2021 montre, toutefois, que l’indice FAO des prix des produits alimentaires, qui suit l’évolution mensuelle des prix internationaux d’un panier de produits alimentaires couramment échangés, est encore en hausse de 29,8%. Dans le détail, les prix des huiles végétales ont reculé de 5,7% le mois dernier, effaçant près d’un tiers de la hausse enregistrée en mars. Le rationnement de la demande ayant tiré vers le bas les prix des huiles de palme, de tournesol et de soja. Par ailleurs, les incertitudes concernant les disponibilités exportables en partance d’Indonésie, le premier exportateur mondial d’huile de palme, ont contenu une baisse plus marquée des prix internationaux. «Ce léger recul de l’indice est le bienvenu, en particulier pour les pays à faible revenu et à déficit vivrier, mais les prix des produits alimentaires restent proches de leurs plus hauts niveaux atteints récemment, en raison du resserrement persistant du marché, ce qui met à mal la sécurité alimentaire des plus vulnérables dans le monde entier», a affirmé Máximo Torero Cullen, économiste en chef de la FAO. De leur côté, les prix des céréales ont chuté de 0,7 point, sur la période, tirés vers le bas par le recul de 3% des prix mondiaux du maïs. Le blocage prolongé des ports en Ukraine et des craintes suscitées par les conditions de culture aux États-Unis se sont fortement ressentis sur les prix qui ont gagé 0,2%. Une hausse qui a été tempérée par l’accroissement des expéditions de l’Inde et un volume d’exportations plus important que prévu en Russie. Les prix internationaux du riz se sont, quant à eux, accrus de 2,3% sur un mois, portés par une forte demande en Chine et au Proche-Orient. Par ailleurs, les cours du sucre ont connu une progression de 3,3%, sous l’effet de la hausse des prix de l’éthanol et des craintes au sujet du lent démarrage de la récolte 2022 au Brésil, premier exportateur mondial de sucre. Idem pour les prix de la viande qui signent un nouveau record, en augmentation de 2,2% par rapport à mars, avec une montée des prix de la volaille et de la viande de bovins. Enfin, les cours des produits laitiers ont affiché une légère hausse de 0,9%, en raison du resserrement persistant des disponibilités mondiales.",2022-05-09,https://lematin.ma/express/2022/prix-mondiaux-produits-alimentaires-legere-baisse-record-mars/375525.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/7c4b4e750e3705ab93f8452254864143.jpg
Société Générale Maroc ouvre 30 espaces libre-service en 2022 et 80 d’ici 2025,"Société Générale Maroc envisage d’ouvrir 30 espaces libre-service cette année, avec l’objectif d’en ouvrir 80 d’ici 2025. Ces dispositifs visent l’accélération de la digitalisation des transactions, essentiellement les opérations courantes, dans le cadre de la stratégie omnicanale de la banque. La feuille de route prévoit également le lancement de 80 agences transactionnelles à horizon 2025. Ces dernières permettront d’apporter une offre complémentaire aux agences premium, désormais spécialisées et axées sur le relationnel. Société Générale Maroc accélère la transformation digitale de son modèle pour une banque omnicanale de proximité. Une des principales concrétisations de cette dynamique est le développement d’espaces libre-service (ELS) au niveau de son réseau. Ainsi, près de 30 ELS seront ouverts courant 2022. L’objectif est d’en ouvrir 80 d’ici 2025. «Ces ouvertures tiennent compte de notre maillage et ambitionnent de garantir une couverture géographique optimale. Les ELS offrent une proposition de valeur différente par rapport à une agence traditionnelle avec un accès sécurisé sur une large plage horaire», souligne la banque. Au-delà de la capillarité géographique, plusieurs projets visant à enrichir les fonctionnalités de ces espaces sont entamés tels que les remises de chèques multiples, les cartes dédiées aux dépôts… Les ELS visent l’accélération de la digitalisation des transactions à travers un meilleur déport des opérations : Ainsi à fin 2021, quelque 34% des opérations de versements espèces ont été déportées sur les ELS (sur un objectif initial de 25%). «Nous ambitionnons de porter cet objectif à 60% à horizon 2025.», indique le groupe. Et ce n’est pas tout. La Business Unit monétique et modèles alternatifs (BU MMA) développe le concept d’agences «Transactionnelles» ou «Express». La feuille de route prévoit également 80 agences transactionnelles à horizon 2025. Ces dernières permettront d’apporter une offre complémentaire aux agences premium (qui sont désormais des agences spécialisées axées sur le relationnel) en ciblant les clients Mass-Market et SoGé (banque 100% en ligne). Selon Société Générale Maroc, les agences transactionnelles seront déployées sur différents formats (avec ou sans caisses/équipées d’espaces libre-service ou de GAB multifonctions internes) et sur un format horaire élargi pour offrir exclusivement des services transactionnels ou d’équipements en produits simples de la banque au quotidien.",2022-05-09,https://lematin.ma/express/2022/societe-generale-maroc-accelere-louverture-espaces-libre-service-agences-express/375521.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/24741b6e63540ddb3f8084efaf9abed8.jpg
Cybersécurité: Ineos Cyberforce décroche le label Dell Platinium Partner,"Le groupe Ineos Cyberforce décroche la certification Dell Platinium Partner. Le label vient confirmer le leadership et la relation privilégiée du groupe avec son partenaire Dell Technologies. «Depuis le démarrage de sa relation avec Dell Technologies, Ineos Cyberforce a réussi à avoir les plus hauts niveaux de certifications commerciales et techniques. Avec ces certifications, le groupe est reconnu pour ses compétences aguerries dans la vente et l’intégration de l’ensemble des solutions d’infrastructures Dell Technologies», se félicite l’Ineos Cyberforce dans un communiqué. Avec cette distinction, le groupe confirme son expertise auprès de ses partenaires, en leur fournissant des solutions adaptées de Cloud Souverain. Ce niveau de partenariat prouve également une montée en compétence technique des experts d’Ineos Cyberforce, «reflétant ainsi un gage d’excellence auprès de ses clients, en leur proposant les solutions les plus adaptées à leurs besoins en termes de transformation numérique», est-il noté.",2022-05-09,https://lematin.ma/express/2022/ineos-cyberforce-decroche-label-dell-platinium-partner/375517.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/e3a04916771d78cc08179784d875d12c.jpg
Immatriculations des véhicules : Le projet de dématérialisation totale activé,"Le ministère du Transport active le projet de dématérialisation totale du processus relatif à l’immatriculation des véhicules neufs et de vente de véhicules d’occasion à travers un portail au profit des professionnels du secteur automobile. Une initiative qui intervient presque cinq ans après la signature de la convention avec l’Association des importateurs de véhicules au Maroc pour la réalisation de ce chantier. L’objectif est d’asseoir plus de transparence et de fiabilité dans la relation avec les concessionnaires et les revendeurs agréés tout en renforçant la performance opérationnelle en réduisant les délais, les coûts et les ressources mobilisées. Le ministère du Transport active le tant attendu projet de dématérialisation totale du processus relatif à l’immatriculation des véhicules neufs et de vente de véhicules d’occasion au profit des professionnels du secteur automobile. Une initiative actée presque cinq ans après la signature de la convention entre le ministère, l’Association des importateurs de véhicules au Maroc (Aivam) et la société Assiaqa Card en tant que concessionnaire chargé de la gestion du système d’enregistrement et de l’immatriculation des véhicules. Paraphée en juillet 2017, cette convention porte sur la digitalisation des dossiers et des procédures d’immatriculation des véhicules, en adoptant un système d'information intégré permettant l’échange de données avec l’ensemble des partenaires concernés, remplaçant ainsi l’échange de documents physiques entre les concessionnaires, les revendeurs agréés et les services relevant du ministère. À cet effet, l’Agence nationale de la sécurité routière (Narsa), qui représente le ministère, planche sur le recrutement d’un expert qui va l’accompagner dans ce chantier à travers un portail permettant aux professionnels du secteur automobile d’effectuer différentes opérations concernant l’immatriculation des véhicules neufs et vente des véhicules d’occasion. Jusqu’ici, la Narsa est dotée d’un système de gestion des dossiers d’immatriculation permettant une dématérialisation partielle des procédures. Ce système permet la saisie et le suivi des dossiers d’immatriculation des véhicules neufs, la gestion des carnets WW ainsi que la gestion des homologations et des réceptions à titre isolé ou par type de véhicules à travers un échange automatisé avec le Centre national d’essais et d’homologation. S’y ajoutent la prise en charge des demandes d’immatriculations par le système de gestion des permis de conduire et des cartes grises de la Narsa et le suivi du cycle de vie des demandes. Désormais, l’Agence cherche à construire à système intégré pour la dématérialisation de toutes les procédures concernant l’immatriculation des véhicules neufs et la mutation des véhicules d’occasion. Ces procédures couvrent les différentes étapes des opérations d’immatriculation. Il s’agit notamment de la réception à titre isolé des véhicules, l’obtention des carnets des déclarations de mise en circulation provisoire (WW), l’obtention de l’immatriculation spéciale (W18), le dépôt des dossiers d’immatriculation des véhicules neufs et ceux de mutation des véhicules d’occasion. Il couvre également le paiement des droits et taxes prévus par la réglementation en vigueur pour l’immatriculation et mutation des véhicules (W18, WW, PV RTI, droits d’enregistrement…), le contrat de vente à crédit et la main levée des organismes de crédits ainsi que la procédure d’homologation. Un nouveau portail également pour la gestion de l’activité de l’enseignement de la conduite Par ailleurs, dans le cadre de sa transformation digitale, la Narsa planche également sur un portail de gestion de l’activité de l’enseignement de la conduite, de l’examen de délivrance ou extension du permis de conduire ainsi que de l’activité d’éducation à la sécurité routière. Il s’agit d’un système intégré permettant de dématérialiser les différentes étapes de la gestion du cycle de vie des différents établissements agissant dans le domaine d’enseignement de la conduite : Établissements d’enseignement de la conduite (EEC), Établissements d’éducation à la sécurité routière, Centres de formation des moniteurs et Centres de formation continue des animateurs. L’objectif est de leur offrir à un portail unique pour la gestion, le suivi de leur activité ainsi qu’un outil de suivi et de prise de décision pour les services de la Narsa. Les procédures qui seront dématérialisées concernent celles relatives à la gestion des EEC, à la gestion des autorisations des moniteurs pour l’enseignement de la conduite ainsi que les procédures liées à la gestion des dossiers des candidats et prise de rendez-vous pour le passage de l’examen de délivrance du permis de conduire ou son extension. Pour l’Agence, ces différents chantiers s’inscrivent dans le cadre de l’amélioration des services rendus aux professionnels en leur permettant de réaliser à distance plusieurs procédures, de se renseigner et de s’informer de l’état d’avancement de leurs dossiers. L’objectif également est d’asseoir plus de transparence et de fiabilité dans la relation avec les usagers tout en renforçant la performance opérationnelle de la Narsa et des professionnels en réduisant les délais, les coûts et les ressources mobilisées. À noter que la mise en place de ces nouveaux portails de téléservices de l’agence est un marché estimé à 3,3 millions de DH TTC, selon l’appel d’offres lancé à cet effet. L’ouverture des plis est prévue pour le 24 mai 2022 à 11 heures.",2022-05-08,https://lematin.ma/express/2022/immatriculations-vehicules-projet-dematerialisation-totale-active/375481.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/64b625ad5f0b43cf2521281633bdf432.jpg
Aménagement hydroagricole à Fès-Meknès : Le cabinet public CID retenu pour les études de faisabilité,"C’est fait. Le département de l’Agriculture a retenu le cabinet d’ingénierie CID pour la réalisation des études de faisabilité du projet d’aménagement hydro-agricole de 5.400 ha dans la région de Fès-Meknès. Il entend ainsi mettre à profit les potentialités en termes de ressources en eau qu’offriraient l’Oued Sebou et le barrage Idriss Premier afin d’insuffler une nouvelle dynamique agricole dans ce périmètre. C’est parti pour les études de faisabilité pour l’aménagement de 5.400 ha dans la région de Fès-Meknès. Le département de l’Agriculture a mandaté la société publique d’ingénierie pluridisciplinaire CID pour mener cette consultation. Coût de la prestation : 1,3 million de dirhams. L’étude à mener portera sur plusieurs composantes, dont un diagnostic précis de l’agriculture, au niveau de ce périmètre, des études topographiques de base et des propositions pour un développement agricole dans cette zone. Le projet devrait permettre ainsi d’insuffler une nouvelle dynamique agricole dans ce périmètre à travers le développement de cultures irriguées et à forte valeur ajoutée. L’Agriculture entend ainsi mettre à profit les potentialités en termes de ressources en eau qu’offriraient l’Oued Sebou et le barrage Idriss Premier. La région est considérée comme étant un bassin agricole important. Elle abrite une superficie agricole utile de 1,23 million d’hectares et une superficie irrigable de 193.542 ha. Dans la région, la superficie équipée en goutte à goutte est de 82.759 ha. Les principales filières agricoles de la région sont les céréales (1,48 million de tonnes), l’olivier (627.726 t) et les rosacées (646.139 t). Rappelons que depuis l’opérationnalisation du Plan Maroc vert en 2008, le Maroc déploie une politique de rationalisation et de valorisation de l’eau d’irrigation. Ainsi, toute une stratégie de généralisation des techniques d’irrigation économes en eau et de valorisation de l’eau agricole a été adoptée et déclinée à travers quatre principaux programmes. Il s’agit du Programme national d’économie d'eau en irrigation (PNEEI) qui concerne le développement de l’irrigation localisée sur une superficie totale de 550.000 ha, le Programme d’extension de l’irrigation (PEI) à l’aval des barrages, le Programme de réhabilitation et de sauvegarde des périmètres de petite et moyenne hydraulique et le Programme de promotion du partenariat public-privé qui s’attelle à l’amélioration des conditions techniques, économiques et financières de la gestion du service de l’eau d’irrigation. Selon les derniers chiffres disponibles, la mise en œuvre de ces programmes aura permis de réaliser des aménagements hydro-agricoles sur une superficie de près de 800.000 ha à fin 2019, dont 585.000 ha en irrigation localisée, soit environ 50% de la superficie irriguée au niveau national. Quelque 235.000 exploitations agricoles ont bénéficié de ces programmes et pour un effort d’investissement de près de 36 milliards de dirhams.",2022-05-08,https://lematin.ma/express/2022/projet-damenagement-hydroagricole-5400-ha-fes-meknes-cabinet-public-cid-retenu-etudes-faisabilite/375480.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/3fd5c7bf420d82a6789dcfd06f29769c.jpg
Énergies renouvelables : la BAD cite le Maroc en exemple,"L’Afrique est pleinement engagée à l’exploitation de son potentiel d’énergies vertes. L’affirmation est de la Banque africaine de développement (BAD) qui dresse un bilan des différents projets d’énergie renouvelable ayant bénéficié de son soutien financier. Pour l’institution panafricaine, ces infrastructures de production de l’énergie propre symbolisent les efforts du continent à réduire les gaz à effets de serre, même s’il n’est responsable que de 3,8% des émissions mondiales. «Le complexe Noor Ouazazarte avait fait entrer l’Afrique dans une nouvelle ère, à l’entame de la décennie 2020. D’une capacité de 580 mégawatts répartis sur quatre centrales, le complexe figure parmi les plus grands parcs solaires au monde. Mais plus important, il permet d’alimenter près de deux millions de Marocains en électricité et d’éviter le rejet, dans l’atmosphère, de près d’un million de tonnes par an de gaz à effet de serre», fait valoir la Banque. Rappelons qu’en février dernier, le Conseil d’administration de l’institution a approuvé le Cadre de financement de l’accès à l’énergie et s’est engagé à investir jusqu’à 164 millions de dollars pour promouvoir les énergies renouvelables décentralisées dans plusieurs pays du continent notamment au Ghana, en Guinée, en Éthiopie, au Kenya, au Nigéria et en Tunisie.",2022-05-08,https://lematin.ma/express/2022/energies-renouvelables-bad-cite-maroc-exemple/375479.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/4bc7878e118398f21be39d3f9fd59838.jpg
Développement du digital : L'ADD sur un audit de ses performances,"L’Agence de développement du digital enclenchera prochainement un audit de ses performances. Une commission d’experts sera ainsi constituée afin de mener cette mission. L’objectif étant notamment de déterminer dans quelle mesure l’Agence a rempli les missions qui lui ont été assignées par ses textes organiques et dans quelle mesure elle a atteint les objectifs qui lui ont été fixés par ses organes de gestion. Après pratiquement 4 années de fonctionnement, l’Agence de développement du digital (ADD) est sur un projet d’audit de ses performances. En effet, l’ADD planche sur la constitution d’une commission d’experts qui devra réaliser l’audit financier visant à apprécier la conformité de sa gestion aux missions et aux objectifs qui lui ont été assignés, ses performances techniques et financières, la régularité des actes de gestion de sa direction générale ainsi que l’audit comptable depuis son opérationnalisation à l’exercice 2021. Concrètement, la commission d’experts aura à déterminer dans quelle mesure l’ADD a rempli les missions qui lui ont été assignées par ses textes organiques et dans quelle mesure elle a atteint les objectifs qui lui ont été fixés par ses organes de gestion. Il s’agira également de rechercher les causes des pratiques non économiques non efficaces ou non efficientes ainsi que les causes pour lesquelles les missions n’ont pas été remplies ou les objectifs escomptés n’ont pas été atteints. Sur le plan financier, la mission d’audit appréciera les résultats du programme d’utilisation des crédits et des dotations affectés à l’Agence assorti de toutes les indications et des états des opérations comptables et techniques relatives aux réalisations de l’institution. À cela s’ajoutent une analyse des indicateurs techniques et financiers pertinents et un benchmark avec des organismes agissant dans des branches d’activités similaires et/ou avec les meilleures pratiques admises en la matière. Rappelons qu’en vertu de la loi n° 61-16 portant sa création, l’ADD est chargée de proposer au gouvernement les orientations générales à suivre dans le développement du digital. L’Agence a élaboré, en 2019, une Note d’orientations générales pour le développement du digital à l’horizon 2025. La feuille de route se fixe ainsi plusieurs objectifs pour opérer une révolution digitale du Royaume. Elle ambitionne ainsi de transformer les interactions avec l’administration publique, via la digitalisation de bout en bout des parcours citoyen-entreprise prioritaires, permettant d’améliorer la satisfaction des citoyens et des entreprises vis-à-vis des services rendus par l’administration dans ce cadre, avec comme objectif un taux de satisfaction de plus de 85%. Il est également question d’ériger le Maroc en tant que hub digital & technologique de référence au niveau africain, avec notamment une évolution significative dans le classement Online Service Index des Nations Unies (objectif de faire partie du top 3 en Afrique et d’être parmi les 40 premiers au niveau global). Autre ambition, l’installation de plus de 2.500 startups à l’horizon 2025. Le tout assorti de la mise du digital au service d’une société «plus inclusive» et «égalitaire» avec la réduction de la fracture numérique, en plus de la formation d’une nouvelle génération de 50.000 jeunes talents employables. Sans oublier le développement d’initiatives spécifiques dans des secteurs notamment l’éducation, la santé, l’agriculture et l’artisanat.",2022-05-06,https://lematin.ma/express/2022/agence-developpement-digital-gouvernement-commande-audit-performances/375434.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/d403d691695c9f4a78d20259739bb98c.jpg
Assurance : Une grande enquête lancée auprès des TPE,"Les parties prenantes au développement de la stratégie nationale de l'inclusion financière (SNIF) poursuivent la réalisation des chantiers cibles. L’assurance inclusive figure parmi les principaux leviers. Une grande enquête de terrain a ainsi été lancée auprès d’un échantillon représentatif de très petites entreprises (TPE) pour recenser leurs besoins en couverture d’assurance. Ce projet porté par la Fédération marocaine des sociétés d'assurances et de réassurance (FMSAR) a pour objectif de permettre aux entreprises d’assurance de mieux structurer leur offre produit et élargir la couverture à cette catégorie d’opérateurs, dans le cadre d’une stratégie dédiée, en particulier en faveur de la TPE opérant dans des secteurs comme l’artisanat, l’agriculture ou le commerce. Cette étude des besoins des TPE en couverture d’assurance est initiée en partenariat avec l'Autorité de contrôle des assurances et de la prévoyance sociale (ACAPS) et les professionnels. À noter que la SNIF repose sur 7 leviers portant aussi bien sur le renforcement des modèles alternatifs accessibles à moindres coûts comme le mobile paiement, la microfinance et l’assurance inclusive que sur l’élargissement des offres bancaires et de couverture sociale au service des ruraux et de la TPE en insistant sur l’importance de prendre en considération les conditions et les besoins spécifiques de ces segments, en termes d’accès aux services financiers, aux informations et à l’accompagnement. La définition et l’accélération du développement d'une assurance plus inclusive constituent l’objectif du troisième levier des orientations stratégiques de la SNIF. Pour rappel, en avril dernier, lors de la troisième réunion du Conseil national de l’inclusion financière (CNIF), la ministre de l’Économie et des finances, Nadia Fettah, avait déclaré que jusqu’ici «33% des actions planifiées ont été réalisées et 40% sont en cours de déploiement».",2022-05-06,https://lematin.ma/express/2022/assurance-grande-enquete-lancee-aupres-tpe/375432.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/18245552822aecee4709ae99715acbb4.jpg
Autoroutes du Maroc : Les finances s’améliorent en 2021,"Le Chiffre d’affaires de la Société Nationale des Autoroutes du Maroc (ADM) s’est inscrit en hausse de 32,5% pour se situer à 3,2 milliards de dirhams hors taxe en 2021. C’est ce qui ressort d’un communiqué d’ADM publié à l’issue de la réunion de son Conseil d’Administration tenue le 28 avril dernier, sous la présidence du ministre de l’Equipement et de l’eau. Une réunion à laquelle le Conseil d’Administration a arrêté les comptes sociaux et consolidés de la Société au titre de l’exercice social clos au 31 décembre 2021. Dans le détail, le communiqué dresse un bilan quasi-stable avec un résultat net positif de 42 millions de dirhams et une baisse de la dette de 4% par rapport à l’année 2020. Il fait également fait état d’une « performance financière en amélioration, en ligne avec la reprise du trafic autoroutier, mais qui reste insuffisante pour retrouver le niveau historique d’avant Covid ». La même source précise que les comptes consolidés d’ADM selon les normes IAS/IFRS affichent un résultat net positif de 436 millions de dirhams, en ligne avec l’amélioration du chiffre d’affaires et l’impact favorable des taux de change. A noter que le Conseil d’Administration a également approuvé le rapport de gestion à adresser à la prochaine Assemblée Générale Ordinaire, ainsi que la convention réglementée entre la Société ADM et ADM-PROJET relative à l’assistance à maîtrise d’ouvrage déléguée pour le projet de construction de l’autoroute Guercif-Nador.",2022-05-05,https://lematin.ma/express/2022/autoroutes-maroc-finances-sameliorent-2021/375420.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/8f7bd63e3613803af4c72bc14b9af06d.jpg
Mutandis : le chiffre d'affaires fait un bond de 40% au premier trimestre,"Bonne performance pour Mutandis au premier trimestre 2022. Le groupe a réalisé un chiffre d’affaires consolidé de 422 millions de DH, soit une progression de 40% sur un an. Une croissance tirée par l’acquisition de Season aux Etats-Unis (CA de 108 millions de DH), ainsi que par les détergents (+5% à 144 millions de DH) et les bouteilles alimentaires (+39% à 59 millions de DH). En revanche, les ventes des produits de la mer accusent un recul de 10% à 89 millions de DH. Elles ont été notamment impactées par la baisse de 20% des ventes de conserves en volume, du fait de l’instauration nouvelle d’un repos biologique d’un mois (janvier), afin d’améliorer la disponibilité future de la sardine, précise Mutandis dans sa communication financière. Pour ce qui est du segment jus de fruits, les ventes ont stagné à 21 millions de DH. « Le 1er trimestre est conforme à nos objectifs. A ce stade, et malgré le niveau extrême des prix des intrants, nous sommes conformes à notre feuille de route 2022, qui prévoit une hausse du chiffre d’affaires et une progression de l’EBITDA par rapport à 2021». Au terme du premier trimestre, Mutandis a réalisé 51 millions de DH d’investissements. Sa dette nette bancaire se creuse, passant de 413 millions de DH au 31 mars 2021 à 558 millions cette année.",2022-05-05,https://lematin.ma/express/2022/mutandis-chiffre-affaires-bond-40-premier-trimestre/375417.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/6e03606ea35e751933cd652778efb4c4.jpg
Sage adapte son image aux nouveaux besoins de ses clients,"L’éditeur de solutions comptables et financières pour PME donne un coup de frais à sa marque. Une nouvelle identité qui reflète les besoins changeants des entreprises dans le monde et qui traduit l’ambition de Sage de proposer une nouvelle expérience à son écosystème. Si les entreprises ont su faire preuve de résilience face à la crise, elles restent confrontées à de nombreux défis dans un contexte en perpétuel changement. «Elles ont besoin de s’appuyer sur des solutions leur permettant d’être sur tous les fronts. Une étude menée par Sage montre que 49% d'entre elles sont à la recherche de partenaires pour simplifier les processus et leur donner un plus grand sentiment de contrôle», explique Cath Keers, Chief Marketing Officer chez Sage. Cette modernisation de la marque incarne le nouvel objectif de Sage : abattre les barrières pour permettre à chacun de s’épanouir. Cela commence par ses clients et un engagement à renforcer la confiance des PME en mettant l'accent sur la simplicité et la perspicacité, dans une approche humaine. Tout ceci afin de fluidifier les affaires et la vie de l’entreprise.",2022-05-05,https://lematin.ma/express/2022/sage-adapte-image-aux-besoins-clients/375403.html,https://static.lematin.ma/files/lematin/images/articles/2022/05/0bdeadc59f02b191152853710d5ddeeb.jpg
